File,True Label,Predicted Label
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/11013.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/11947.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/12528.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/13545.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/14110.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/14434.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/14554.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/15400.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/15606.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/16945.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/10150.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/10761.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/11282.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/11516.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12165.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12240.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12363.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12365.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13011.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13025.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13092.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13193.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13525.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13727.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/14013.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/14200.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/14741.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/14889.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15031.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15328.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15463.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15491.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15603.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15765.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15842.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15843.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16124.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16394.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16631.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16701.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12794.png,1,0
