File,True Label,Predicted Label
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/11395.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/11947.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/14110.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/14188.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/14554.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/16370.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Yok/16894.png,0,1
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/10150.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/10761.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/11004.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/11282.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/11516.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/11998.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12159.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12275.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12365.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12694.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12741.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13025.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13092.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13114.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13193.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/13727.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/14047.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/14200.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15347.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15463.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/15765.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16124.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16394.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16587.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16631.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/16928.png,1,0
/content/drive/MyDrive/Teknofest_Braincoders/Alt_Kumeler_Augmantasyon/Fold2/test/Inme-Var/12794.png,1,0
